world	nonwrapper_gain	full_gain	max_two_gain
2675	16.388334785	-31.616832673	16.388334785
2676	6.472068710	-37.532216132	6.472068710
2677	-1.500697642	-52.985331561	-1.500697642
2678	-11.181202574	-62.699645928	-11.181202574
2679	7.128480230	-42.413530094	7.128480230
2680	-0.889559951	-50.817444784	-0.889559951
2681	6.176976385	-48.913042441	6.176976385
2682	15.019289074	-44.408118450	15.019289074
2683	7.537307041	-64.681258190	7.537307041
2684	7.768647163	-41.193851371	7.768647163
2685	-2.425888899	-51.330221945	-2.425888899
2686	-9.749929254	-72.044427254	-9.749929254
2687	-2.992598628	-84.657956026	-2.992598628
2688	-9.710008213	-65.531508204	-9.710008213
2689	15.720046038	-34.575817939	15.720046038
2690	-0.919049002	-69.528775492	-0.919049002
2691	15.675114426	-28.475112497	15.675114426
2692	6.877815500	-83.517689983	6.877815500
2693	-2.152714709	-79.284055856	-2.152714709
2694	-1.614261520	-56.222365438	-1.614261520
2695	-1.594976262	-53.397476159	-1.594976262
2696	7.263504708	-80.532224854	7.263504708
2697	6.255077437	-37.891516176	6.255077437
2698	-1.774365673	-60.075520517	-1.774365673
2699	-3.658237703	-59.493490445	-3.658237703
2700	6.168406775	-70.205410251	6.168406775
2701	-1.281445431	-31.605154776	-1.281445431
2702	15.068933500	-8.896031841	15.068933500
2703	-1.791856678	-27.172369799	-1.791856678
2704	14.674689167	-64.937224271	14.674689167
2705	6.675085711	-67.326481909	6.675085711
2706	5.783033836	-71.504082982	5.783033836
2707	7.710278568	-54.109264141	7.710278568
2708	6.631307112	-35.735725940	6.631307112
2709	-11.681257564	-77.414757882	-11.681257564
2710	-1.749798226	-44.216402458	-1.749798226
2711	14.908303949	-29.098354365	14.908303949
2712	7.781072925	-65.542365643	7.781072925
2713	-1.984228910	-58.852629812	-1.984228910
2714	-10.374480006	-38.052469221	-10.374480006
2715	-10.750633370	-106.825083002	-10.750633370
2716	-2.364495815	-70.097154272	-2.364495815
2717	7.038010234	-23.720756270	7.038010234
2718	-10.766515059	-78.469576901	-10.766515059
2719	6.631389448	-61.541415104	6.631389448
2720	-1.922572474	-44.443210125	-1.922572474
2721	6.668878041	-84.145066756	6.668878041
2722	6.594222803	-59.919631975	6.594222803
2723	16.109558658	-32.966894521	16.109558658
2724	7.533587385	-64.106369187	7.533587385
2725	7.058067693	-85.675662627	7.058067693
2726	-10.750575296	-115.942760753	-10.750575296
2727	-3.083396977	-68.800046973	-3.083396977
2728	15.256977442	-19.042448224	15.256977442
2729	-1.984728226	-84.268847160	-1.984728226
2730	7.492467408	-75.753381957	7.492467408
2731	7.111635938	-66.628751938	7.111635938
2732	7.367595289	-73.906647206	7.367595289
2733	7.037285956	-45.149588866	7.037285956
2734	5.985975385	-89.112864094	5.985975385
2735	6.844405120	-48.407417552	6.844405120
2736	7.744466693	-48.503071448	7.744466693
2737	-10.337341370	-57.312708154	-10.337341370
2738	7.292859807	-94.042527551	7.292859807
2739	6.868159661	-36.886816919	6.868159661
2740	6.886281875	-83.772695364	6.886281875
2741	-1.516682783	-38.119563653	-1.516682783
2742	7.781072925	-48.169020965	7.781072925
2743	-1.366635769	-67.438285693	-1.366635769
2744	7.145305032	-85.706529740	7.145305032
2745	-1.738386349	-92.965676092	-1.738386349
2746	-12.280761890	-129.746873112	-12.280761890
2747	-1.952093032	-84.667452917	-1.952093032
2748	-1.728976648	-41.922737788	-1.728976648
2749	-10.379043461	-40.847942594	-10.379043461
2750	7.964285748	-78.692858069	7.964285748
2751	-2.340581561	-79.510731833	-2.340581561
2752	-11.467594991	-95.719165755	-11.467594991
2753	13.955851464	-76.665875365	13.955851464
2754	15.898644189	-23.817961938	15.898644189
2755	-10.604281897	-93.070896734	-10.604281897
2756	-11.443456725	-77.990486675	-11.443456725
2757	6.595127332	-48.275764825	6.595127332
2758	-10.964335784	-103.262456849	-10.964335784
2759	14.563163252	-51.874862687	14.563163252
2760	6.715482329	-52.614369417	6.715482329
2761	-11.050966604	-93.285027402	-11.050966604
2762	-11.210549765	-42.193451024	-11.210549765
2763	15.890956195	-38.551011738	15.890956195
2764	-1.579801139	-44.325844528	-1.579801139
2765	-1.758399290	-46.636370482	-1.758399290
2766	8.123756204	-55.573467347	8.123756204
2767	6.611399013	-86.032096611	6.611399013
2768	-1.500751447	-46.469922298	-1.500751447
2769	-1.987388610	-94.163087313	-1.987388610
2770	-1.174375402	-48.442135126	-1.174375402
2771	7.768647163	-73.555695599	7.768647163
2772	15.966076755	-68.529114544	15.966076755
2773	6.457421775	-56.410742711	6.457421775
2774	7.290225140	-33.440549251	7.290225140
2775	-1.084636100	-104.418129693	-1.084636100
2776	7.696173430	-37.208421268	7.696173430
2777	-10.194873874	-86.924304059	-10.194873874
2778	6.845508842	-56.194801130	6.845508842
2779	6.587448288	-14.857239661	6.587448288
2780	7.500088377	-89.111249165	7.500088377
2781	-1.458572166	-28.667653825	-1.458572166
2782	-1.027224054	-37.162827372	-1.027224054
2783	7.451628280	-56.592905551	7.451628280
2784	-9.472221338	-91.362319199	-9.472221338
2785	7.776098782	-79.845764736	7.776098782
2786	7.156738894	-34.191223863	7.156738894
2787	-9.761392245	-99.823081567	-9.761392245
2788	6.197003290	-53.285795418	6.197003290
2789	14.864695114	-47.476191758	14.864695114
2790	-10.536907404	-82.486941382	-10.536907404
2791	-1.465551928	-83.235556008	-1.465551928
2792	7.288545597	-68.142086866	7.288545597
2793	-2.394167183	-80.413648443	-2.394167183
2794	-1.090880198	-53.225884976	-1.090880198
2795	6.769097565	-71.030572996	6.769097565
2796	7.085706211	-56.683845029	7.085706211
2797	7.496208668	-55.463640717	7.496208668
2798	-1.020444748	-79.956029497	-1.020444748
2799	6.935704575	-68.267697744	6.935704575
2800	7.762852796	-25.678661000	7.762852796
2801	15.046009506	-58.757333706	15.046009506
2802	-10.612114908	-79.313973101	-10.612114908
2803	7.759684669	-41.913647791	7.759684669
2804	6.799611213	-33.817780709	6.799611213
2805	-1.310653876	-88.307038015	-1.310653876
2806	-2.214804913	-64.366181915	-2.214804913
2807	-1.093972875	-55.024196782	-1.093972875
2808	-1.534039834	-71.157635706	-1.534039834
2809	6.820423842	-73.373851480	6.820423842
2810	-1.842664149	-60.986647680	-1.842664149
2811	-1.534039834	-89.346196729	-1.534039834
2812	-1.753744735	-40.259902791	-1.753744735
2813	-2.126729972	-50.396234492	-2.126729972
2814	-18.482534036	-54.969515155	-18.482534036
2815	7.792022260	-89.086367043	7.792022260
2816	-11.468752180	-110.734730224	-11.468752180
2817	-2.386426652	-86.616773054	-2.386426652
2818	-1.767942424	-41.100338797	-1.767942424
2819	-1.131705769	-58.509514401	-1.131705769
2820	-1.303020210	-73.015957922	-1.303020210
2821	15.962277420	-71.905016969	15.962277420
2822	-10.546144996	-44.700277809	-10.546144996
2823	6.894909559	-61.219111948	6.894909559
2824	5.824570987	-63.201020530	5.824570987
2825	-2.239314285	-74.161209907	-2.239314285
2826	-1.569251627	-76.754662558	-1.569251627
2827	-2.125975140	-90.071994834	-2.125975140
2828	-11.023283568	-37.468311170	-11.023283568
2829	-1.774579870	-46.171591791	-1.774579870
2830	-2.331349289	-42.936927735	-2.331349289
2831	6.209401347	-51.282450125	6.209401347
2832	5.959368389	-54.871197073	5.959368389
2833	6.858519546	-43.249617093	6.858519546
2834	-19.642532412	-73.176578415	-19.642532412
2835	5.980225128	-58.904417549	5.980225128
2836	16.831116759	-1.734819342	16.831116759
2837	7.052590239	-55.117907178	7.052590239
2838	7.479418181	-53.482150696	7.479418181
2839	-10.139627509	-54.138917865	-10.139627509
2840	-1.540672488	-69.572132445	-1.540672488
2841	-1.069955168	-51.096981632	-1.069955168
2842	-1.370604106	-83.732788570	-1.370604106
2843	-9.255345260	-74.294920861	-9.255345260
2844	15.026145924	-100.511640957	15.026145924
2845	7.498497462	-20.708686603	7.498497462
2846	-1.079507824	-62.625008973	-1.079507824
2847	-10.156753204	-95.004371105	-10.156753204
2848	-2.442151630	-42.560403034	-2.442151630
2849	-1.287720083	-54.741542593	-1.287720083
2850	-2.009358428	-102.127727454	-2.009358428
2851	16.305405385	-58.345515997	16.305405385
2852	-1.751528883	-74.911314755	-1.751528883
2853	-10.838461221	-67.909816970	-10.838461221
2854	7.549732803	-36.861138224	7.549732803
2855	-2.586977244	-64.017304053	-2.586977244
2856	6.437590457	-68.802673922	6.437590457
2857	6.731586058	-59.419636523	6.731586058
2858	-1.458748545	-32.304371465	-1.458748545
2859	16.598185723	10.246151488	16.598185723
2860	6.610516087	-56.505924853	6.610516087
2861	6.033749263	-44.141986887	6.033749263
2862	-2.852716841	-59.857129648	-2.852716841
2863	7.291903259	-46.486882261	7.291903259
2864	-1.941849365	-70.075479531	-1.941849365
2865	-2.568984190	-77.550891842	-2.568984190
2866	-1.782914199	-66.264568981	-1.782914199
2867	15.480462688	-34.973014145	15.480462688
2868	15.259135035	-40.230109229	15.259135035
2869	6.452852784	-47.588128733	6.452852784
2870	6.255908580	-54.838222627	6.255908580
2871	-1.796469444	-90.887493415	-1.796469444
2872	-0.932249611	-85.545262462	-0.932249611
2873	15.095653933	-44.086787003	15.095653933
2874	5.854417926	-24.618065657	5.854417926
2875	6.907670131	-20.313642879	6.907670131
2876	-2.658505140	-56.386478206	-2.658505140
2877	15.289679999	-46.548388063	15.289679999
2878	-1.353600100	-72.090883847	-1.353600100
2879	6.418321993	-30.513338565	6.418321993
2880	16.346230955	-4.857477153	16.346230955
2881	-3.029103932	-47.316457269	-3.029103932
2882	16.371254468	-46.965969258	16.371254468
2883	-1.357461571	-76.622762681	-1.357461571
2884	-1.766060957	-31.468855549	-1.766060957
2885	7.579289451	-61.735163142	7.579289451
2886	-1.152131421	-27.677776403	-1.152131421
2887	15.109759071	-40.733946826	15.109759071
2888	-2.570078624	-70.456423312	-2.570078624
2889	-1.090880198	-80.397866593	-1.090880198
2890	-0.873203911	-96.412940268	-0.873203911
2891	15.669637492	-6.663881572	15.669637492
2892	16.342431620	-62.999526309	16.342431620
2893	7.575490116	-62.300807000	7.575490116
2894	6.810978051	-81.333181448	6.810978051
2895	6.590563878	-52.142507506	6.590563878
2896	7.129451784	-56.494970599	7.129451784
2897	7.029580514	-64.138484784	7.029580514
2898	-1.102746353	-23.508673145	-1.102746353
2899	-1.131309843	-52.166249237	-1.131309843
2900	7.413062718	-40.672590302	7.413062718
2901	7.930594826	-77.517606781	7.930594826
2902	-18.719461115	-68.933517630	-18.719461115
2903	-12.129855725	-83.477236102	-12.129855725
2904	-1.528426056	-68.000098545	-1.528426056
2905	15.908949992	-50.661049344	15.908949992
2906	14.855293841	-38.949327166	14.855293841
2907	7.770514463	-28.437101463	7.770514463
2908	15.096616536	-43.775628469	15.096616536
2909	-10.161398995	-97.480634521	-10.161398995
2910	-9.564640989	-50.765316498	-9.564640989
2911	-11.072354861	-62.325196126	-11.072354861
2912	7.041169934	-94.449536372	7.041169934
2913	15.519394518	-61.348075903	15.519394518
2914	6.172330594	-66.403065947	6.172330594
2915	6.393754547	-86.615420227	6.393754547
2916	15.899548718	-37.572672094	15.899548718
2917	-0.826673462	-64.463690073	-0.826673462
2918	15.677258462	-49.891405744	15.677258462
2919	6.814946388	-51.079783604	6.814946388
2920	-2.198488715	-67.995741684	-2.198488715
2921	6.039226717	-37.219780813	6.039226717
2922	15.686717810	-39.629411138	15.686717810
2923	-10.165274023	-65.802452940	-10.165274023
2924	-0.700412287	-64.799136946	-0.700412287
2925	6.067485381	-48.685221027	6.067485381
2926	-2.126860914	-58.976970197	-2.126860914
2927	-0.897221618	-91.809908578	-0.897221618
2928	6.267642903	-53.726856406	6.267642903
2929	8.047877291	-55.202030793	8.047877291
2930	16.759795535	-59.657902048	16.759795535
2931	7.977397729	-49.761288451	7.977397729
2932	-1.077616835	-24.193782209	-1.077616835
2933	-9.760487716	-83.551231416	-9.760487716
2934	15.697262454	-21.335596376	15.697262454
2935	-1.276317155	-40.971143205	-1.276317155
2936	7.020929916	-34.601012270	7.020929916
2937	-1.770526496	-70.475002407	-1.770526496
2938	6.694602677	-68.078783040	6.694602677
2939	7.119170058	-34.452498724	7.119170058
2940	6.977763081	-17.780951787	6.977763081
2941	15.606123254	-75.039284304	15.606123254
2942	-1.770624412	-74.851100221	-1.770624412
2943	-2.164087084	-93.545828338	-2.164087084
2944	-10.195845427	-48.191701693	-10.195845427
2945	14.390295696	-48.254974605	14.390295696
2946	6.852944176	-61.088645526	6.852944176
2947	5.840864272	-58.733031039	5.840864272
2948	-3.250659182	-56.186187531	-3.250659182
2949	7.058014226	-52.672831238	7.058014226
2950	7.062727040	-77.228850288	7.062727040
2951	16.329289086	-100.223617595	16.329289086
2952	14.465421048	-35.861545117	14.465421048
2953	-10.558436806	-64.618045221	-10.558436806
2954	-1.504506265	-66.613629277	-1.504506265
2955	6.403155820	-58.941276317	6.403155820
2956	-11.644031394	-67.414560797	-11.644031394
2957	6.618137057	-74.165406365	6.618137057
2958	6.196258812	-28.068017521	6.196258812
2959	7.076133428	-34.457391747	7.076133428
2960	7.521148281	-55.642374307	7.521148281
2961	7.274920857	-35.264713441	7.274920857
2962	15.469028826	-63.107071889	15.469028826
2963	16.121103967	-44.071357333	16.121103967
2964	15.330505569	-54.936477089	15.330505569
2965	-0.902195761	-19.847782335	-0.902195761
2966	-9.864655639	-49.884336781	-9.864655639
2967	-9.965880620	-59.657768252	-9.965880620
2968	7.710098317	-41.829265560	7.710098317
2969	15.046054024	-39.734513245	15.046054024
2970	16.539240951	-72.144536012	16.539240951
2971	8.198059178	-54.650380085	8.198059178
2972	14.954106187	-58.464047645	14.954106187
2973	-10.809864706	-104.576628516	-10.809864706
2974	-1.242022165	-43.070402177	-1.242022165
2975	6.840436784	-30.930080399	6.840436784
2976	5.435318339	-39.526177892	5.435318339
2977	15.111970131	-43.609360904	15.111970131
2978	-9.485573920	-40.090650423	-9.485573920
2979	-1.248678375	-71.777814758	-1.248678375
2980	16.371254468	-47.655253209	16.371254468
2981	7.514193515	-37.369847059	7.514193515
2982	-1.788030775	-72.033157888	-1.788030775
2983	7.508765372	-66.467178868	7.508765372
2984	-1.991120922	-39.411672150	-1.991120922
2985	-1.566450833	-50.418434950	-1.566450833
2986	5.755702208	-66.696651988	5.755702208
2987	-0.901687157	-41.952697831	-0.901687157
2988	-2.852154771	-41.653951699	-2.852154771
2989	15.075708015	-36.427187828	15.075708015
2990	15.877822611	-66.575379987	15.877822611
2991	-9.923670786	-59.418069122	-9.923670786
2992	-2.853068250	-98.489503100	-2.853068250
2993	6.114855881	-48.879112787	6.114855881
2994	6.219786874	-30.402671783	6.219786874
2995	-10.349389470	-71.326158577	-10.349389470
2996	-1.866268992	-93.803010572	-1.866268992
2997	5.177257785	-78.462280067	5.177257785
2998	6.927490860	-55.798926358	6.927490860
2999	7.805717916	-59.606956576	7.805717916
3000	7.154470505	-49.281243997	7.154470505
3001	-11.464638049	-72.145663678	-11.464638049
3002	7.892402134	-30.287925946	7.892402134
3003	6.861356278	-56.195979390	6.861356278
3004	-1.935083800	-62.610377350	-1.935083800
3005	7.476204676	-71.888709598	7.476204676
3006	-10.559341335	-86.046889272	-10.559341335
3007	-10.044259248	-53.522396165	-10.044259248
3008	-2.225209147	-80.556379951	-2.225209147
3009	15.326485450	-34.518094444	15.326485450
3010	6.255304512	-37.702373956	6.255304512
3011	7.517538851	-55.293263207	7.517538851
3012	7.282546096	-69.566540653	7.282546096
3013	16.182832004	-61.774562982	16.182832004
3014	7.083152693	-46.988975552	7.083152693
3015	7.709374039	-101.164386984	7.709374039
3016	-2.828580481	-51.814732142	-2.828580481
3017	6.511067565	-57.652030652	6.511067565
3018	-9.707151338	-35.208438531	-9.707151338
3019	7.153696915	-66.950067542	7.153696915
3020	-10.441159372	-101.072030495	-10.441159372
3021	8.248369808	-88.988272104	8.248369808
3022	15.898644189	-42.791657000	15.898644189
3023	-9.913261181	-87.384541916	-9.913261181
3024	-1.729700926	-70.720961130	-1.729700926
3025	15.964493272	-43.764200315	15.964493272
3026	7.341654550	-34.752439567	7.341654550
3027	6.009889639	-57.402230420	6.009889639
3028	15.670401611	-52.605839861	15.670401611
3029	-2.375929677	-62.705740703	-2.375929677
3030	-1.939652791	-84.658338707	-1.939652791
3031	-1.759190550	-37.824978576	-1.759190550
3032	15.109754279	-55.500007182	15.109754279
3033	16.104854793	-28.668305422	16.104854793
3034	-1.922580901	-57.470352525	-1.922580901
3035	-2.421832842	-59.564272366	-2.421832842
3036	7.037188040	-54.661253967	7.037188040
3037	7.758088701	-29.506559373	7.758088701
3038	7.726650847	-52.686673290	7.726650847
3039	7.692959925	-56.872546570	7.692959925
3040	7.565995535	-89.478007243	7.565995535
3041	16.739791543	-22.637331068	16.739791543
3042	6.210558535	-57.270319512	6.210558535
3043	6.630653920	-59.007577907	6.630653920
3044	-1.339418650	-41.412479135	-1.339418650
3045	-1.787986257	-41.493675542	-1.787986257
3046	-1.796527519	-53.844649701	-1.796527519
3047	7.341460314	-40.238014737	7.341460314
3048	-1.689315056	-80.208464254	-1.689315056
3049	7.269345487	-79.759537421	7.269345487
3050	-9.931380383	-74.349931099	-9.931380383
3051	14.801711632	-32.003531707	14.801711632
3052	-0.935463116	-65.118366846	-0.935463116
3053	15.712198735	-49.140547542	15.712198735
3054	-9.526462245	-54.402648553	-9.526462245
3055	-1.699182247	-76.596986961	-1.699182247
3056	-9.421873665	-95.303590552	-9.421873665
3057	-1.934233076	-56.448160503	-1.934233076
3058	8.210712365	-58.623140542	8.210712365
3059	-2.805656487	-103.292065496	-2.805656487
3060	16.325351303	-64.839198262	16.325351303
3061	6.033807337	-31.717006235	6.033807337
3062	-1.528426056	-36.298559882	-1.528426056
3063	6.648699511	0.528396660	6.648699511
3064	-2.200447115	-92.780625191	-2.200447115
3065	7.342617154	-65.016416300	7.342617154
3066	-0.580365499	-50.170650328	-0.580365499
3067	7.275654084	-58.362172988	7.275654084
3068	-1.513123404	-57.528961013	-1.513123404
3069	6.825083189	-75.219190015	6.825083189
3070	-1.262149262	-79.828460739	-1.262149262
3071	-2.106687921	-66.753377729	-2.106687921
3072	5.982369164	-58.030961099	5.982369164
3073	7.025869806	-57.434005140	7.025869806
3074	7.124986245	-58.891454053	7.124986245
3075	-1.471684147	-60.392361389	-1.471684147
3076	15.235184311	-57.095413282	15.235184311
